EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,X_GSE_km,Y_GSE_km,Z_GSE_km
2019-01-01T06:52:00.000Z,1541096.3,80801.178,-124528.08
2019-01-01T06:53:00.000Z,1541097.5,80795.38,-124531.13
2019-01-01T06:54:00.000Z,1541098.8,80789.583,-124534.18
2019-01-01T06:55:00.000Z,1541100.1,80783.785,-124537.23
2019-01-01T06:56:00.000Z,1541101.4,80777.987,-124540.28
2019-01-01T06:57:00.000Z,1541102.6,80772.19,-124543.33
2019-01-01T06:58:00.000Z,1541103.9,80766.392,-124546.38
2019-01-01T06:59:00.000Z,1541105.2,80760.595,-124549.43
2019-01-01T07:00:00.000Z,1541106.5,80754.797,-124552.47
2019-01-01T07:01:00.000Z,1541107.8,80749,-124555.52
2019-01-01T07:02:00.000Z,1541109,80743.202,-124558.57
2019-01-01T07:03:00.000Z,1541110.3,80737.405,-124561.62
2019-01-01T07:04:00.000Z,1541111.6,80731.608,-124564.67
2019-01-01T07:05:00.000Z,1541112.9,80725.81,-124567.72
2019-01-01T07:06:00.000Z,1541114.1,80720.013,-124570.77
2019-01-01T07:07:00.000Z,1541115.4,80714.216,-124573.81
2019-01-01T07:08:00.000Z,1541116.7,80708.418,-124576.86
2019-01-01T07:09:00.000Z,1541118,80702.621,-124579.91
2019-01-01T07:10:00.000Z,1541119.2,80696.824,-124582.96
2019-01-01T07:11:00.000Z,1541120.5,80691.027,-124586.01
2019-01-01T07:12:00.000Z,1541121.8,80685.229,-124589.06
2019-01-01T07:13:00.000Z,1541123.1,80679.432,-124592.1
2019-01-01T07:14:00.000Z,1541124.3,80673.635,-124595.15
2019-01-01T07:15:00.000Z,1541125.6,80667.838,-124598.2
2019-01-01T07:16:00.000Z,1541126.9,80662.041,-124601.25
2019-01-01T07:17:00.000Z,1541128.1,80656.244,-124604.3
2019-01-01T07:18:00.000Z,1541129.4,80650.447,-124607.34
2019-01-01T07:19:00.000Z,1541130.7,80644.65,-124610.39
2019-01-01T07:20:00.000Z,1541132,80638.853,-124613.44
2019-01-01T07:21:00.000Z,1541133.2,80633.056,-124616.49
2019-01-01T07:22:00.000Z,1541134.5,80627.259,-124619.53
2019-01-01T07:23:00.000Z,1541135.8,80621.462,-124622.58
2019-01-01T07:24:00.000Z,1541137.1,80615.666,-124625.63
2019-01-01T07:25:00.000Z,1541138.3,80609.869,-124628.68
2019-01-01T07:26:00.000Z,1541139.6,80604.072,-124631.72
2019-01-01T07:27:00.000Z,1541140.9,80598.275,-124634.77
2019-01-01T07:28:00.000Z,1541142.2,80592.479,-124637.82
2019-01-01T07:29:00.000Z,1541143.4,80586.682,-124640.87
2019-01-01T07:30:00.000Z,1541144.7,80580.885,-124643.91
2019-01-01T07:31:00.000Z,1541146,80575.089,-124646.96
2019-01-01T07:32:00.000Z,1541147.2,80569.292,-124650.01
2019-01-01T07:33:00.000Z,1541148.5,80563.495,-124653.05
2019-01-01T07:34:00.000Z,1541149.8,80557.699,-124656.1
2019-01-01T07:35:00.000Z,1541151.1,80551.902,-124659.15
2019-01-01T07:36:00.000Z,1541152.3,80546.106,-124662.19
2019-01-01T07:37:00.000Z,1541153.6,80540.309,-124665.24
2019-01-01T07:38:00.000Z,1541154.9,80534.513,-124668.29
2019-01-01T07:39:00.000Z,1541156.1,80528.717,-124671.33
2019-01-01T07:40:00.000Z,1541157.4,80522.92,-124674.38
2019-01-01T07:41:00.000Z,1541158.7,80517.124,-124677.43
2019-01-01T07:42:00.000Z,1541160,80511.328,-124680.47
2019-01-01T07:43:00.000Z,1541161.2,80505.531,-124683.52
2019-01-01T07:44:00.000Z,1541162.5,80499.735,-124686.57
2019-01-01T07:45:00.000Z,1541163.8,80493.939,-124689.61
2019-01-01T07:46:00.000Z,1541165,80488.142,-124692.66
2019-01-01T07:47:00.000Z,1541166.3,80482.346,-124695.7
2019-01-01T07:48:00.000Z,1541167.6,80476.55,-124698.75
2019-01-01T07:49:00.000Z,1541168.9,80470.754,-124701.8
2019-01-01T07:50:00.000Z,1541170.1,80464.958,-124704.84
2019-01-01T07:51:00.000Z,1541171.4,80459.162,-124707.89
2019-01-01T07:52:00.000Z,1541172.7,80453.366,-124710.93
2019-01-01T07:53:00.000Z,1541173.9,80447.57,-124713.98
2019-01-01T07:54:00.000Z,1541175.2,80441.774,-124717.02
2019-01-01T07:55:00.000Z,1541176.5,80435.978,-124720.07
2019-01-01T07:56:00.000Z,1541177.7,80430.182,-124723.12
2019-01-01T07:57:00.000Z,1541179,80424.386,-124726.16
2019-01-01T07:58:00.000Z,1541180.3,80418.59,-124729.21
2019-01-01T07:59:00.000Z,1541181.5,80412.794,-124732.25
2019-01-01T08:00:00.000Z,1541182.8,80406.998,-124735.3
2019-01-01T08:01:00.000Z,1541184.1,80401.203,-124738.34
2019-01-01T08:02:00.000Z,1541185.4,80395.407,-124741.39
2019-01-01T08:03:00.000Z,1541186.6,80389.611,-124744.43
2019-01-01T08:04:00.000Z,1541187.9,80383.815,-124747.48
2019-01-01T08:05:00.000Z,1541189.2,80378.02,-124750.52
2019-01-01T08:06:00.000Z,1541190.4,80372.224,-124753.57
2019-01-01T08:07:00.000Z,1541191.7,80366.428,-124756.61
2019-01-01T08:08:00.000Z,1541193,80360.633,-124759.66
2019-01-01T08:09:00.000Z,1541194.2,80354.837,-124762.7
2019-01-01T08:10:00.000Z,1541195.5,80349.042,-124765.75
2019-01-01T08:11:00.000Z,1541196.8,80343.246,-124768.79
2019-01-01T08:12:00.000Z,1541198,80337.451,-124771.84
2019-01-01T08:13:00.000Z,1541199.3,80331.655,-124774.88
2019-01-01T08:14:00.000Z,1541200.6,80325.86,-124777.93
2019-01-01T08:15:00.000Z,1541201.8,80320.064,-124780.97
2019-01-01T08:16:00.000Z,1541203.1,80314.269,-124784.01
2019-01-01T08:17:00.000Z,1541204.4,80308.474,-124787.06
2019-01-01T08:18:00.000Z,1541205.6,80302.678,-124790.1
2019-01-01T08:19:00.000Z,1541206.9,80296.883,-124793.15
2019-01-01T08:20:00.000Z,1541208.2,80291.088,-124796.19
2019-01-01T08:21:00.000Z,1541209.4,80285.292,-124799.24
2019-01-01T08:22:00.000Z,1541210.7,80279.497,-124802.28
2019-01-01T08:23:00.000Z,1541212,80273.702,-124805.32
2019-01-01T08:24:00.000Z,1541213.2,80267.907,-124808.37
2019-01-01T08:25:00.000Z,1541214.5,80262.112,-124811.41
2019-01-01T08:26:00.000Z,1541215.8,80256.317,-124814.46
2019-01-01T08:27:00.000Z,1541217,80250.522,-124817.5
2019-01-01T08:28:00.000Z,1541218.3,80244.727,-124820.54
2019-01-01T08:29:00.000Z,1541219.6,80238.931,-124823.59
2019-01-01T08:30:00.000Z,1541220.8,80233.136,-124826.63
2019-01-01T08:31:00.000Z,1541222.1,80227.342,-124829.67
2019-01-01T08:32:00.000Z,1541223.4,80221.547,-124832.72
2019-01-01T08:33:00.000Z,1541224.6,80215.752,-124835.76
2019-01-01T08:34:00.000Z,1541225.9,80209.957,-124838.8
2019-01-01T08:35:00.000Z,1541227.2,80204.162,-124841.85
2019-01-01T08:36:00.000Z,1541228.4,80198.367,-124844.89
2019-01-01T08:37:00.000Z,1541229.7,80192.572,-124847.93
2019-01-01T08:38:00.000Z,1541231,80186.777,-124850.98
2019-01-01T08:39:00.000Z,1541232.2,80180.983,-124854.02
2019-01-01T08:40:00.000Z,1541233.5,80175.188,-124857.06
2019-01-01T08:41:00.000Z,1541234.8,80169.393,-124860.11
2019-01-01T08:42:00.000Z,1541236,80163.599,-124863.15
2019-01-01T08:43:00.000Z,1541237.3,80157.804,-124866.19
2019-01-01T08:44:00.000Z,1541238.5,80152.009,-124869.23
2019-01-01T08:45:00.000Z,1541239.8,80146.215,-124872.28
2019-01-01T08:46:00.000Z,1541241.1,80140.42,-124875.32
2019-01-01T08:47:00.000Z,1541242.3,80134.626,-124878.36
2019-01-01T08:48:00.000Z,1541243.6,80128.831,-124881.4
2019-01-01T08:49:00.000Z,1541244.9,80123.037,-124884.45
2019-01-01T08:50:00.000Z,1541246.1,80117.242,-124887.49
2019-01-01T08:51:00.000Z,1541247.4,80111.448,-124890.53
2019-01-01T08:52:00.000Z,1541248.7,80105.654,-124893.57
2019-01-01T08:53:00.000Z,1541249.9,80099.859,-124896.62
2019-01-01T08:54:00.000Z,1541251.2,80094.065,-124899.66
2019-01-01T08:55:00.000Z,1541252.4,80088.27,-124902.7
2019-01-01T08:56:00.000Z,1541253.7,80082.476,-124905.74
2019-01-01T08:57:00.000Z,1541255,80076.682,-124908.78
2019-01-01T08:58:00.000Z,1541256.2,80070.888,-124911.83
2019-01-01T08:59:00.000Z,1541257.5,80065.094,-124914.87
2019-01-01T09:00:00.000Z,1541258.8,80059.299,-124917.91
2019-01-01T09:01:00.000Z,1541260,80053.505,-124920.95
2019-01-01T09:02:00.000Z,1541261.3,80047.711,-124923.99
2019-01-01T09:03:00.000Z,1541262.5,80041.917,-124927.04
2019-01-01T09:04:00.000Z,1541263.8,80036.123,-124930.08
2019-01-01T09:05:00.000Z,1541265.1,80030.329,-124933.12
2019-01-01T09:06:00.000Z,1541266.3,80024.535,-124936.16
2019-01-01T09:07:00.000Z,1541267.6,80018.741,-124939.2
2019-01-01T09:08:00.000Z,1541268.9,80012.947,-124942.24
2019-01-01T09:09:00.000Z,1541270.1,80007.153,-124945.28
2019-01-01T09:10:00.000Z,1541271.4,80001.359,-124948.32
2019-01-01T09:11:00.000Z,1541272.6,79995.565,-124951.37
2019-01-01T09:12:00.000Z,1541273.9,79989.771,-124954.41
2019-01-01T09:13:00.000Z,1541275.2,79983.978,-124957.45
2019-01-01T09:14:00.000Z,1541276.4,79978.184,-124960.49
2019-01-01T09:15:00.000Z,1541277.7,79972.39,-124963.53
2019-01-01T09:16:00.000Z,1541278.9,79966.596,-124966.57
2019-01-01T09:17:00.000Z,1541280.2,79960.803,-124969.61
2019-01-01T09:18:00.000Z,1541281.5,79955.009,-124972.65
2019-01-01T09:19:00.000Z,1541282.7,79949.215,-124975.69
2019-01-01T09:20:00.000Z,1541284,79943.422,-124978.73
2019-01-01T09:21:00.000Z,1541285.2,79937.628,-124981.77
2019-01-01T09:22:00.000Z,1541286.5,79931.834,-124984.82
2019-01-01T09:23:00.000Z,1541287.8,79926.041,-124987.86
2019-01-01T09:24:00.000Z,1541289,79920.247,-124990.9
2019-01-01T09:25:00.000Z,1541290.3,79914.454,-124993.94
2019-01-01T09:26:00.000Z,1541291.5,79908.66,-124996.98
2019-01-01T09:27:00.000Z,1541292.8,79902.867,-125000.02
2019-01-01T09:28:00.000Z,1541294.1,79897.074,-125003.06
2019-01-01T09:29:00.000Z,1541295.3,79891.28,-125006.1
2019-01-01T09:30:00.000Z,1541296.6,79885.487,-125009.14
2019-01-01T09:31:00.000Z,1541297.8,79879.694,-125012.18
2019-01-01T09:32:00.000Z,1541299.1,79873.9,-125015.22
2019-01-01T09:33:00.000Z,1541300.3,79868.107,-125018.26
2019-01-01T09:34:00.000Z,1541301.6,79862.314,-125021.3
2019-01-01T09:35:00.000Z,1541302.9,79856.521,-125024.34
2019-01-01T09:36:00.000Z,1541304.1,79850.727,-125027.38
2019-01-01T09:37:00.000Z,1541305.4,79844.934,-125030.42
2019-01-01T09:38:00.000Z,1541306.6,79839.141,-125033.46
2019-01-01T09:39:00.000Z,1541307.9,79833.348,-125036.49
2019-01-01T09:40:00.000Z,1541309.2,79827.555,-125039.53
2019-01-01T09:41:00.000Z,1541310.4,79821.762,-125042.57
2019-01-01T09:42:00.000Z,1541311.7,79815.969,-125045.61
2019-01-01T09:43:00.000Z,1541312.9,79810.176,-125048.65
2019-01-01T09:44:00.000Z,1541314.2,79804.383,-125051.69
2019-01-01T09:45:00.000Z,1541315.4,79798.59,-125054.73
2019-01-01T09:46:00.000Z,1541316.7,79792.797,-125057.77
2019-01-01T09:47:00.000Z,1541318,79787.004,-125060.81
2019-01-01T09:48:00.000Z,1541319.2,79781.211,-125063.85
2019-01-01T09:49:00.000Z,1541320.5,79775.418,-125066.89
2019-01-01T09:50:00.000Z,1541321.7,79769.625,-125069.93
2019-01-01T09:51:00.000Z,1541323,79763.833,-125072.96
2019-01-01T09:52:00.000Z,1541324.2,79758.04,-125076
2019-01-01T09:53:00.000Z,1541325.5,79752.247,-125079.04
2019-01-01T09:54:00.000Z,1541326.8,79746.455,-125082.08
2019-01-01T09:55:00.000Z,1541328,79740.662,-125085.12
2019-01-01T09:56:00.000Z,1541329.3,79734.869,-125088.16
2019-01-01T09:57:00.000Z,1541330.5,79729.077,-125091.2
2019-01-01T09:58:00.000Z,1541331.8,79723.284,-125094.23
2019-01-01T09:59:00.000Z,1541333,79717.491,-125097.27
2019-01-01T10:00:00.000Z,1541334.3,79711.699,-125100.31
2019-01-01T10:01:00.000Z,1541335.5,79705.906,-125103.35
2019-01-01T10:02:00.000Z,1541336.8,79700.114,-125106.39
2019-01-01T10:03:00.000Z,1541338.1,79694.321,-125109.43
2019-01-01T10:04:00.000Z,1541339.3,79688.529,-125112.46
2019-01-01T10:05:00.000Z,1541340.6,79682.737,-125115.5
2019-01-01T10:06:00.000Z,1541341.8,79676.944,-125118.54
2019-01-01T10:07:00.000Z,1541343.1,79671.152,-125121.58
2019-01-01T10:08:00.000Z,1541344.3,79665.359,-125124.62
2019-01-01T10:09:00.000Z,1541345.6,79659.567,-125127.65
2019-01-01T10:10:00.000Z,1541346.8,79653.775,-125130.69
2019-01-01T10:11:00.000Z,1541348.1,79647.983,-125133.73
2019-01-01T10:12:00.000Z,1541349.3,79642.19,-125136.77
2019-01-01T10:13:00.000Z,1541350.6,79636.398,-125139.8
2019-01-01T10:14:00.000Z,1541351.9,79630.606,-125142.84
2019-01-01T10:15:00.000Z,1541353.1,79624.814,-125145.88
2019-01-01T10:16:00.000Z,1541354.4,79619.022,-125148.92
2019-01-01T10:17:00.000Z,1541355.6,79613.23,-125151.95
2019-01-01T10:18:00.000Z,1541356.9,79607.438,-125154.99
2019-01-01T10:19:00.000Z,1541358.1,79601.646,-125158.03
2019-01-01T10:20:00.000Z,1541359.4,79595.854,-125161.06
2019-01-01T10:21:00.000Z,1541360.6,79590.062,-125164.1
2019-01-01T10:22:00.000Z,1541361.9,79584.27,-125167.14
2019-01-01T10:23:00.000Z,1541363.1,79578.478,-125170.18
2019-01-01T10:24:00.000Z,1541364.4,79572.686,-125173.21
2019-01-01T10:25:00.000Z,1541365.6,79566.894,-125176.25
2019-01-01T10:26:00.000Z,1541366.9,79561.102,-125179.29
2019-01-01T10:27:00.000Z,1541368.1,79555.31,-125182.32
2019-01-01T10:28:00.000Z,1541369.4,79549.519,-125185.36
2019-01-01T10:29:00.000Z,1541370.7,79543.727,-125188.4
2019-01-01T10:30:00.000Z,1541371.9,79537.935,-125191.43
2019-01-01T10:31:00.000Z,1541373.2,79532.143,-125194.47
2019-01-01T10:32:00.000Z,1541374.4,79526.352,-125197.51
2019-01-01T10:33:00.000Z,1541375.7,79520.56,-125200.54
2019-01-01T10:34:00.000Z,1541376.9,79514.768,-125203.58
2019-01-01T10:35:00.000Z,1541378.2,79508.977,-125206.61
2019-01-01T10:36:00.000Z,1541379.4,79503.185,-125209.65
2019-01-01T10:37:00.000Z,1541380.7,79497.394,-125212.69
2019-01-01T10:38:00.000Z,1541381.9,79491.602,-125215.72
2019-01-01T10:39:00.000Z,1541383.2,79485.811,-125218.76
2019-01-01T10:40:00.000Z,1541384.4,79480.019,-125221.79
2019-01-01T10:41:00.000Z,1541385.7,79474.228,-125224.83
2019-01-01T10:42:00.000Z,1541386.9,79468.436,-125227.87
2019-01-01T10:43:00.000Z,1541388.2,79462.645,-125230.9
2019-01-01T10:44:00.000Z,1541389.4,79456.854,-125233.94
2019-01-01T10:45:00.000Z,1541390.7,79451.062,-125236.97
2019-01-01T10:46:00.000Z,1541391.9,79445.271,-125240.01
2019-01-01T10:47:00.000Z,1541393.2,79439.48,-125243.04
2019-01-01T10:48:00.000Z,1541394.4,79433.689,-125246.08
2019-01-01T10:49:00.000Z,1541395.7,79427.897,-125249.11
2019-01-01T10:50:00.000Z,1541396.9,79422.106,-125252.15
2019-01-01T10:51:00.000Z,1541398.2,79416.315,-125255.19
2019-01-01T10:52:00.000Z,1541399.4,79410.524,-125258.22
2019-01-01T10:53:00.000Z,1541400.7,79404.733,-125261.26
2019-01-01T10:54:00.000Z,1541401.9,79398.942,-125264.29
2019-01-01T10:55:00.000Z,1541403.2,79393.15,-125267.33
2019-01-01T10:56:00.000Z,1541404.4,79387.359,-125270.36
2019-01-01T10:57:00.000Z,1541405.7,79381.568,-125273.4
2019-01-01T10:58:00.000Z,1541406.9,79375.777,-125276.43
2019-01-01T10:59:00.000Z,1541408.2,79369.986,-125279.47
2019-01-01T11:00:00.000Z,1541409.4,79364.196,-125282.5
2019-01-01T11:01:00.000Z,1541410.7,79358.405,-125285.53
2019-01-01T11:02:00.000Z,1541411.9,79352.614,-125288.57
2019-01-01T11:03:00.000Z,1541413.2,79346.823,-125291.6
2019-01-01T11:04:00.000Z,1541414.4,79341.032,-125294.64
2019-01-01T11:05:00.000Z,1541415.7,79335.241,-125297.67
2019-01-01T11:06:00.000Z,1541416.9,79329.451,-125300.71
2019-01-01T11:07:00.000Z,1541418.2,79323.66,-125303.74
2019-01-01T11:08:00.000Z,1541419.4,79317.869,-125306.78
2019-01-01T11:09:00.000Z,1541420.7,79312.078,-125309.81
2019-01-01T11:10:00.000Z,1541421.9,79306.288,-125312.84
2019-01-01T11:11:00.000Z,1541423.1,79300.497,-125315.88
2019-01-01T11:12:00.000Z,1541424.4,79294.706,-125318.91
2019-01-01T11:13:00.000Z,1541425.6,79288.916,-125321.95
2019-01-01T11:14:00.000Z,1541426.9,79283.125,-125324.98
2019-01-01T11:15:00.000Z,1541428.1,79277.335,-125328.01
2019-01-01T11:16:00.000Z,1541429.4,79271.544,-125331.05
2019-01-01T11:17:00.000Z,1541430.6,79265.754,-125334.08
2019-01-01T11:18:00.000Z,1541431.9,79259.963,-125337.12
2019-01-01T11:19:00.000Z,1541433.1,79254.173,-125340.15
2019-01-01T11:20:00.000Z,1541434.4,79248.383,-125343.18
2019-01-01T11:21:00.000Z,1541435.6,79242.592,-125346.22
2019-01-01T11:22:00.000Z,1541436.9,79236.802,-125349.25
2019-01-01T11:23:00.000Z,1541438.1,79231.011,-125352.28
2019-01-01T11:24:00.000Z,1541439.4,79225.221,-125355.32
2019-01-01T11:25:00.000Z,1541440.6,79219.431,-125358.35
2019-01-01T11:26:00.000Z,1541441.8,79213.641,-125361.38
2019-01-01T11:27:00.000Z,1541443.1,79207.85,-125364.42
2019-01-01T11:28:00.000Z,1541444.3,79202.06,-125367.45
2019-01-01T11:29:00.000Z,1541445.6,79196.27,-125370.48
2019-01-01T11:30:00.000Z,1541446.8,79190.48,-125373.52
2019-01-01T11:31:00.000Z,1541448.1,79184.69,-125376.55
2019-01-01T11:32:00.000Z,1541449.3,79178.9,-125379.58
2019-01-01T11:33:00.000Z,1541450.6,79173.11,-125382.61
2019-01-01T11:34:00.000Z,1541451.8,79167.32,-125385.65
2019-01-01T11:35:00.000Z,1541453.1,79161.53,-125388.68
2019-01-01T11:36:00.000Z,1541454.3,79155.74,-125391.71
2019-01-01T11:37:00.000Z,1541455.5,79149.95,-125394.74
2019-01-01T11:38:00.000Z,1541456.8,79144.16,-125397.78
2019-01-01T11:39:00.000Z,1541458,79138.37,-125400.81
2019-01-01T11:40:00.000Z,1541459.3,79132.58,-125403.84
2019-01-01T11:41:00.000Z,1541460.5,79126.79,-125406.87
2019-01-01T11:42:00.000Z,1541461.8,79121,-125409.91
2019-01-01T11:43:00.000Z,1541463,79115.211,-125412.94
2019-01-01T11:44:00.000Z,1541464.3,79109.421,-125415.97
2019-01-01T11:45:00.000Z,1541465.5,79103.631,-125419
2019-01-01T11:46:00.000Z,1541466.7,79097.841,-125422.03
2019-01-01T11:47:00.000Z,1541468,79092.052,-125425.07
2019-01-01T11:48:00.000Z,1541469.2,79086.262,-125428.1
2019-01-01T11:49:00.000Z,1541470.5,79080.472,-125431.13
2019-01-01T11:50:00.000Z,1541471.7,79074.683,-125434.16
2019-01-01T11:51:00.000Z,1541473,79068.893,-125437.19
2019-01-01T11:52:00.000Z,1541474.2,79063.104,-125440.23
2019-01-01T11:53:00.000Z,1541475.4,79057.314,-125443.26
2019-01-01T11:54:00.000Z,1541476.7,79051.525,-125446.29
2019-01-01T11:55:00.000Z,1541477.9,79045.735,-125449.32
2019-01-01T11:56:00.000Z,1541479.2,79039.946,-125452.35
2019-01-01T11:57:00.000Z,1541480.4,79034.156,-125455.38
2019-01-01T11:58:00.000Z,1541481.7,79028.367,-125458.41
2019-01-01T11:59:00.000Z,1541482.9,79022.578,-125461.45
2019-01-01T12:00:00.000Z,1541484.1,79016.788,-125464.48
2019-01-01T12:01:00.000Z,1541485.4,79010.999,-125467.51
2019-01-01T12:02:00.000Z,1541486.6,79005.21,-125470.54
2019-01-01T12:03:00.000Z,1541487.9,78999.42,-125473.57
2019-01-01T12:04:00.000Z,1541489.1,78993.631,-125476.6
2019-01-01T12:05:00.000Z,1541490.3,78987.842,-125479.63
2019-01-01T12:06:00.000Z,1541491.6,78982.053,-125482.66
2019-01-01T12:07:00.000Z,1541492.8,78976.264,-125485.69
2019-01-01T12:08:00.000Z,1541494.1,78970.474,-125488.72
2019-01-01T12:09:00.000Z,1541495.3,78964.685,-125491.75
2019-01-01T12:10:00.000Z,1541496.6,78958.896,-125494.79
2019-01-01T12:11:00.000Z,1541497.8,78953.107,-125497.82
2019-01-01T12:12:00.000Z,1541499,78947.318,-125500.85
2019-01-01T12:13:00.000Z,1541500.3,78941.529,-125503.88
2019-01-01T12:14:00.000Z,1541501.5,78935.74,-125506.91
2019-01-01T12:15:00.000Z,1541502.8,78929.951,-125509.94
2019-01-01T12:16:00.000Z,1541504,78924.162,-125512.97
2019-01-01T12:17:00.000Z,1541505.2,78918.373,-125516
2019-01-01T12:18:00.000Z,1541506.5,78912.584,-125519.03
2019-01-01T12:19:00.000Z,1541507.7,78906.796,-125522.06
2019-01-01T12:20:00.000Z,1541509,78901.007,-125525.09
2019-01-01T12:21:00.000Z,1541510.2,78895.218,-125528.12
2019-01-01T12:22:00.000Z,1541511.4,78889.429,-125531.15
2019-01-01T12:23:00.000Z,1541512.7,78883.64,-125534.18
2019-01-01T12:24:00.000Z,1541513.9,78877.852,-125537.21
2019-01-01T12:25:00.000Z,1541515.2,78872.063,-125540.24
2019-01-01T12:26:00.000Z,1541516.4,78866.274,-125543.27
2019-01-01T12:27:00.000Z,1541517.6,78860.486,-125546.3
2019-01-01T12:28:00.000Z,1541518.9,78854.697,-125549.33
2019-01-01T12:29:00.000Z,1541520.1,78848.909,-125552.36
2019-01-01T12:30:00.000Z,1541521.3,78843.12,-125555.39
2019-01-01T12:31:00.000Z,1541522.6,78837.331,-125558.41
2019-01-01T12:32:00.000Z,1541523.8,78831.543,-125561.44
2019-01-01T12:33:00.000Z,1541525.1,78825.755,-125564.47
2019-01-01T12:34:00.000Z,1541526.3,78819.966,-125567.5
2019-01-01T12:35:00.000Z,1541527.5,78814.178,-125570.53
2019-01-01T12:36:00.000Z,1541528.8,78808.389,-125573.56
2019-01-01T12:37:00.000Z,1541530,78802.601,-125576.59
2019-01-01T12:38:00.000Z,1541531.3,78796.812,-125579.62
2019-01-01T12:39:00.000Z,1541532.5,78791.024,-125582.65
2019-01-01T12:40:00.000Z,1541533.7,78785.236,-125585.68
2019-01-01T12:41:00.000Z,1541535,78779.448,-125588.7
2019-01-01T12:42:00.000Z,1541536.2,78773.659,-125591.73
2019-01-01T12:43:00.000Z,1541537.4,78767.871,-125594.76
2019-01-01T12:44:00.000Z,1541538.7,78762.083,-125597.79
2019-01-01T12:45:00.000Z,1541539.9,78756.295,-125600.82
2019-01-01T12:46:00.000Z,1541541.1,78750.507,-125603.85
2019-01-01T12:47:00.000Z,1541542.4,78744.719,-125606.88
2019-01-01T12:48:00.000Z,1541543.6,78738.93,-125609.9
2019-01-01T12:49:00.000Z,1541544.9,78733.142,-125612.93
2019-01-01T12:50:00.000Z,1541546.1,78727.354,-125615.96
2019-01-01T12:51:00.000Z,1541547.3,78721.566,-125618.99
2019-01-01T12:52:00.000Z,1541548.6,78715.778,-125622.02
2019-01-01T12:53:00.000Z,1541549.8,78709.99,-125625.05
2019-01-01T12:54:00.000Z,1541551,78704.202,-125628.07
2019-01-01T12:55:00.000Z,1541552.3,78698.415,-125631.1
2019-01-01T12:56:00.000Z,1541553.5,78692.627,-125634.13
2019-01-01T12:57:00.000Z,1541554.7,78686.839,-125637.16
2019-01-01T12:58:00.000Z,1541556,78681.051,-125640.18
2019-01-01T12:59:00.000Z,1541557.2,78675.263,-125643.21
2019-01-01T13:00:00.000Z,1541558.5,78669.475,-125646.24
2019-01-01T13:01:00.000Z,1541559.7,78663.688,-125649.27
2019-01-01T13:02:00.000Z,1541560.9,78657.9,-125652.3
2019-01-01T13:03:00.000Z,1541562.2,78652.112,-125655.32
2019-01-01T13:04:00.000Z,1541563.4,78646.325,-125658.35
2019-01-01T13:05:00.000Z,1541564.6,78640.537,-125661.38
2019-01-01T13:06:00.000Z,1541565.9,78634.749,-125664.4
2019-01-01T13:07:00.000Z,1541567.1,78628.962,-125667.43
2019-01-01T13:08:00.000Z,1541568.3,78623.174,-125670.46
2019-01-01T13:09:00.000Z,1541569.6,78617.387,-125673.49
2019-01-01T13:10:00.000Z,1541570.8,78611.599,-125676.51
2019-01-01T13:11:00.000Z,1541572,78605.811,-125679.54
2019-01-01T13:12:00.000Z,1541573.3,78600.024,-125682.57
2019-01-01T13:13:00.000Z,1541574.5,78594.237,-125685.59
2019-01-01T13:14:00.000Z,1541575.7,78588.449,-125688.62
2019-01-01T13:15:00.000Z,1541577,78582.662,-125691.65
2019-01-01T13:16:00.000Z,1541578.2,78576.874,-125694.67
2019-01-01T13:17:00.000Z,1541579.4,78571.087,-125697.7
2019-01-01T13:18:00.000Z,1541580.7,78565.3,-125700.73
2019-01-01T13:19:00.000Z,1541581.9,78559.512,-125703.75
2019-01-01T13:20:00.000Z,1541583.1,78553.725,-125706.78
2019-01-01T13:21:00.000Z,1541584.4,78547.938,-125709.81
2019-01-01T13:22:00.000Z,1541585.6,78542.151,-125712.83
2019-01-01T13:23:00.000Z,1541586.8,78536.364,-125715.86
2019-01-01T13:24:00.000Z,1541588.1,78530.576,-125718.89
2019-01-01T13:25:00.000Z,1541589.3,78524.789,-125721.91
2019-01-01T13:26:00.000Z,1541590.5,78519.002,-125724.94
2019-01-01T13:27:00.000Z,1541591.8,78513.215,-125727.96
2019-01-01T13:28:00.000Z,1541593,78507.428,-125730.99
