EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,X_(@_x_)_km,Y_(@_y_)_km,Z_(@_z_)_km
2019-01-04T10:24:00.000Z,1410374.3,-188559.48,83760.941
2019-01-04T10:36:00.000Z,1410363.5,-188499.07,83724.133
2019-01-04T10:48:00.000Z,1410352.9,-188438.67,83687.29
2019-01-04T11:00:00.000Z,1410342.2,-188378.26,83650.482
2019-01-04T11:12:00.000Z,1410331.8,-188317.87,83613.735
2019-01-04T11:24:00.000Z,1410321.2,-188257.47,83576.892
2019-01-04T11:36:00.000Z,1410310.7,-188197.06,83540.084
2019-01-04T11:48:00.000Z,1410300.4,-188136.7,83503.337
2019-01-04T12:00:00.000Z,1410290,-188076.3,83466.494
2019-01-04T12:12:00.000Z,1410279.7,-188015.89,83429.721
2019-01-04T12:24:00.000Z,1410269.5,-187955.53,83392.939
2019-01-04T12:36:00.000Z,1410259.3,-187895.14,83356.131
2019-01-04T12:48:00.000Z,1410249.1,-187834.74,83319.323
2019-01-04T13:00:00.000Z,1410239.1,-187774.38,83282.541
2019-01-04T13:12:00.000Z,1410228.9,-187713.98,83245.733
2019-01-04T13:24:00.000Z,1410218.9,-187653.57,83208.925
2019-01-04T13:36:00.000Z,1410208.9,-187593.18,83172.083
2019-01-04T13:48:00.000Z,1410199.1,-187532.83,83135.335
2019-01-04T14:00:00.000Z,1410189.2,-187472.44,83098.528
2019-01-04T14:12:00.000Z,1410179.3,-187412.05,83061.685
2019-01-04T14:24:00.000Z,1410169.6,-187351.69,83024.938
2019-01-04T14:36:00.000Z,1410159.9,-187291.31,82988.13
2019-01-04T14:48:00.000Z,1410150.2,-187230.93,82951.287
2019-01-04T15:00:00.000Z,1410140.6,-187170.57,82914.575
2019-01-04T15:12:00.000Z,1410131,-187110.19,82877.732
2019-01-04T15:24:00.000Z,1410121.5,-187049.82,82840.889
2019-01-04T15:36:00.000Z,1410112.1,-186989.44,82804.177
2019-01-04T15:48:00.000Z,1410102.6,-186929.07,82767.334
2019-01-04T16:00:00.000Z,1410093.2,-186868.69,82730.526
2019-01-04T16:12:00.000Z,1410083.8,-186808.32,82693.718
2019-01-04T16:24:00.000Z,1410074.7,-186747.98,82656.936
2019-01-04T16:36:00.000Z,1410065.4,-186687.61,82620.128
2019-01-04T16:48:00.000Z,1410056.3,-186627.27,82583.381
2019-01-04T17:00:00.000Z,1410047.1,-186566.9,82546.538
2019-01-04T17:12:00.000Z,1410038,-186506.52,82509.73
2019-01-04T17:24:00.000Z,1410029.1,-186446.19,82472.983
2019-01-04T17:36:00.000Z,1410020,-186385.82,82436.14
2019-01-04T17:48:00.000Z,1410011.2,-186325.48,82399.428
2019-01-04T18:00:00.000Z,1410002.3,-186265.12,82362.585
2019-01-04T18:12:00.000Z,1409993.4,-186204.76,82325.742
2019-01-04T18:24:00.000Z,1409984.7,-186144.42,82289.03
2019-01-04T18:36:00.000Z,1409975.9,-186084.06,82252.187
2019-01-04T18:48:00.000Z,1409967.2,-186023.7,82215.379
2019-01-04T19:00:00.000Z,1409958.6,-185963.4,82178.632
2019-01-04T19:12:00.000Z,1409950,-185903.04,82141.789
2019-01-04T19:24:00.000Z,1409941.4,-185842.69,82104.982
2019-01-04T19:36:00.000Z,1409933,-185782.37,82068.234
2019-01-04T19:48:00.000Z,1409924.5,-185722,82031.392
2019-01-04T20:00:00.000Z,1409911.2,-185659.77,81993.876
2019-01-04T20:12:00.000Z,1409896.2,-185596.88,81956.052
2019-01-04T20:24:00.000Z,1409881.2,-185533.99,81918.228
2019-01-04T20:36:00.000Z,1409866.3,-185471.07,81880.439
2019-01-04T20:48:00.000Z,1409851.4,-185408.18,81842.65
2019-01-04T21:00:00.000Z,1409836.6,-185345.27,81804.826
2019-01-04T21:12:00.000Z,1409821.8,-185282.38,81767.037
2019-01-04T21:24:00.000Z,1409806.9,-185219.43,81729.188
2019-01-04T21:36:00.000Z,1409792.3,-185156.53,81691.364
2019-01-04T21:48:00.000Z,1409777.6,-185093.64,81653.575
2019-01-04T22:00:00.000Z,1409763,-185030.74,81615.786
2019-01-04T22:12:00.000Z,1409748.5,-184967.83,81577.962
2019-01-04T22:24:00.000Z,1409734,-184904.93,81540.173
2019-01-04T22:36:00.000Z,1409719.6,-184842.04,81502.384
2019-01-04T22:48:00.000Z,1409705.2,-184779.14,81464.56
2019-01-04T23:00:00.000Z,1409690.9,-184716.25,81426.772
2019-01-04T23:12:00.000Z,1409676.6,-184653.33,81388.983
2019-01-04T23:24:00.000Z,1409662.4,-184590.44,81351.159
2019-01-04T23:36:00.000Z,1409648.2,-184527.54,81313.37
2019-01-04T23:48:00.000Z,1409634.1,-184464.62,81275.581
2019-01-05T00:00:00.000Z,1409620,-184401.73,81237.757
2019-01-05T00:12:00.000Z,1409606,-184338.81,81199.968
2019-01-05T00:24:00.000Z,1409592,-184275.91,81162.179
2019-01-05T00:36:00.000Z,1409578,-184213.01,81124.355
2019-01-05T00:48:00.000Z,1409564.1,-184150.12,81086.566
2019-01-05T01:00:00.000Z,1409550.3,-184087.2,81048.742
2019-01-05T01:12:00.000Z,1409536.4,-184024.27,81010.893
2019-01-05T01:24:00.000Z,1409522.7,-183961.37,80973.104
2019-01-05T01:36:00.000Z,1409509,-183898.47,80935.28
2019-01-05T01:48:00.000Z,1409495.3,-183835.56,80897.491
2019-01-05T02:00:00.000Z,1409481.7,-183772.66,80859.702
2019-01-05T02:12:00.000Z,1409468.2,-183709.76,80821.878
2019-01-05T02:24:00.000Z,1409454.7,-183646.86,80784.089
2019-01-05T02:36:00.000Z,1409441.3,-183583.94,80746.3
2019-01-05T02:48:00.000Z,1409427.9,-183521.05,80708.476
2019-01-05T03:00:00.000Z,1409414.6,-183458.15,80670.688
2019-01-05T03:12:00.000Z,1409401.1,-183395.2,80632.838
2019-01-05T03:24:00.000Z,1409387.9,-183332.3,80595.014
2019-01-05T03:36:00.000Z,1409374.7,-183269.38,80557.225
2019-01-05T03:48:00.000Z,1409361.6,-183206.49,80519.436
2019-01-05T04:00:00.000Z,1409348.5,-183143.59,80481.612
2019-01-05T04:12:00.000Z,1409335.4,-183080.69,80443.823
2019-01-05T04:24:00.000Z,1409322.4,-183017.78,80406.034
2019-01-05T04:36:00.000Z,1409309.5,-182954.88,80368.211
2019-01-05T04:48:00.000Z,1409296.6,-182891.98,80330.422
2019-01-05T05:00:00.000Z,1409283.8,-182829.08,80292.633
2019-01-05T05:12:00.000Z,1409271,-182766.17,80254.809
2019-01-05T05:24:00.000Z,1409258.2,-182703.27,80217.02
2019-01-05T05:36:00.000Z,1409245.5,-182640.38,80179.231
2019-01-05T05:48:00.000Z,1409232.9,-182577.48,80141.407
2019-01-05T06:00:00.000Z,1409220.3,-182514.57,80103.618
2019-01-05T06:12:00.000Z,1409207.7,-182451.67,80065.829
2019-01-05T06:24:00.000Z,1409195.3,-182388.76,80028.005
2019-01-05T06:36:00.000Z,1409182.8,-182325.87,79990.216
2019-01-05T06:48:00.000Z,1409170.4,-182262.97,79952.427
2019-01-05T07:00:00.000Z,1409157.9,-182200.02,79914.543
2019-01-05T07:12:00.000Z,1409145.6,-182137.13,79876.754
2019-01-05T07:24:00.000Z,1409133.4,-182074.23,79838.965
2019-01-05T07:36:00.000Z,1409121.2,-182011.34,79801.141
2019-01-05T07:48:00.000Z,1409109,-181948.45,79763.352
2019-01-05T08:00:00.000Z,1409096.9,-181885.54,79725.563
2019-01-05T08:12:00.000Z,1409084.9,-181822.65,79687.739
2019-01-05T08:24:00.000Z,1409072.9,-181759.75,79649.95
2019-01-05T08:36:00.000Z,1409060.9,-181696.86,79612.162
2019-01-05T08:48:00.000Z,1409049.1,-181633.96,79574.338
2019-01-05T09:00:00.000Z,1409037.1,-181571.03,79536.488
2019-01-05T09:12:00.000Z,1409025.3,-181508.14,79498.664
2019-01-05T09:24:00.000Z,1409013.5,-181445.23,79460.875
2019-01-05T09:36:00.000Z,1409001.8,-181382.32,79423.086
2019-01-05T09:48:00.000Z,1408990.2,-181319.44,79385.262
2019-01-05T10:00:00.000Z,1408978.6,-181256.55,79347.473
2019-01-05T10:12:00.000Z,1408967,-181193.66,79309.685
2019-01-05T10:24:00.000Z,1408955.5,-181130.78,79271.861
2019-01-05T10:36:00.000Z,1408944.1,-181067.87,79234.072
2019-01-05T10:48:00.000Z,1408932.6,-181004.98,79196.283
2019-01-05T11:00:00.000Z,1408921.3,-180942.1,79158.459
2019-01-05T11:12:00.000Z,1408910,-180879.21,79120.67
2019-01-05T11:24:00.000Z,1408898.7,-180816.31,79082.881
2019-01-05T11:36:00.000Z,1408887.5,-180753.43,79045.057
2019-01-05T11:48:00.000Z,1408876.4,-180690.55,79007.268
2019-01-05T12:00:00.000Z,1408865.3,-180627.66,78969.479
2019-01-05T12:12:00.000Z,1408854.2,-180564.77,78931.655
2019-01-05T12:24:00.000Z,1408843.2,-180501.88,78893.866
2019-01-05T12:36:00.000Z,1408832.2,-180438.98,78856.078
2019-01-05T12:48:00.000Z,1408821.2,-180376.07,78818.193
2019-01-05T13:00:00.000Z,1408810.3,-180313.19,78780.404
2019-01-05T13:12:00.000Z,1408799.5,-180250.29,78742.615
2019-01-05T13:24:00.000Z,1408788.8,-180187.42,78704.791
2019-01-05T13:36:00.000Z,1408778.1,-180124.54,78666.967
2019-01-05T13:48:00.000Z,1408767.4,-180061.66,78629.213
2019-01-05T14:00:00.000Z,1408756.8,-179998.77,78591.389
2019-01-05T14:12:00.000Z,1408746.3,-179935.9,78553.566
2019-01-05T14:24:00.000Z,1408735.7,-179873.02,78515.812
2019-01-05T14:36:00.000Z,1408725.3,-179810.15,78477.988
2019-01-05T14:48:00.000Z,1408714.7,-179747.25,78440.103
2019-01-05T15:00:00.000Z,1408704.4,-179684.35,78402.349
2019-01-05T15:12:00.000Z,1408694,-179621.49,78364.525
2019-01-05T15:24:00.000Z,1408683.8,-179558.62,78326.701
2019-01-05T15:36:00.000Z,1408673.6,-179495.73,78288.947
2019-01-05T15:48:00.000Z,1408663.4,-179432.84,78251.124
2019-01-05T16:00:00.000Z,1408653.3,-179369.98,78213.3
2019-01-05T16:12:00.000Z,1408643.2,-179307.11,78175.546
2019-01-05T16:24:00.000Z,1408633.2,-179244.25,78137.722
2019-01-05T16:36:00.000Z,1408623.3,-179181.37,78099.898
2019-01-05T16:48:00.000Z,1408613.3,-179118.5,78062.144
2019-01-05T17:00:00.000Z,1408603.5,-179055.64,78024.32
2019-01-05T17:12:00.000Z,1408589.6,-178991.46,77985.943
2019-01-05T17:24:00.000Z,1408574.4,-178926.84,77947.439
2019-01-05T17:36:00.000Z,1408559,-178862.15,77908.814
2019-01-05T17:48:00.000Z,1408543.7,-178797.45,77870.189
2019-01-05T18:00:00.000Z,1408528.5,-178732.79,77831.624
2019-01-05T18:12:00.000Z,1408513.4,-178668.14,77793.095
2019-01-05T18:24:00.000Z,1408498.2,-178603.45,77754.469
2019-01-05T18:36:00.000Z,1408483,-178538.73,77715.879
2019-01-05T18:48:00.000Z,1408468.2,-178474.11,77677.376
2019-01-05T19:00:00.000Z,1408453.1,-178409.42,77638.785
2019-01-05T19:12:00.000Z,1408438.1,-178344.72,77600.16
2019-01-05T19:24:00.000Z,1408423.3,-178280.04,77561.631
2019-01-05T19:36:00.000Z,1408408.6,-178215.39,77523.066
2019-01-05T19:48:00.000Z,1408393.7,-178150.69,77484.441
2019-01-05T20:00:00.000Z,1408378.9,-178086,77445.816
2019-01-05T20:12:00.000Z,1408364.4,-178021.35,77407.347
2019-01-05T20:24:00.000Z,1408349.7,-177956.66,77368.722
2019-01-05T20:36:00.000Z,1408335.1,-177891.96,77330.097
2019-01-05T20:48:00.000Z,1408320.6,-177827.28,77291.568
2019-01-05T21:00:00.000Z,1408306.2,-177762.62,77253.003
2019-01-05T21:12:00.000Z,1408291.7,-177697.9,77214.413
2019-01-05T21:24:00.000Z,1408277.4,-177633.25,77175.849
2019-01-05T21:36:00.000Z,1408263.1,-177568.57,77137.319
2019-01-05T21:48:00.000Z,1408248.7,-177503.87,77098.694
2019-01-05T22:00:00.000Z,1408234.4,-177439.15,77060.069
2019-01-05T22:12:00.000Z,1408220.3,-177374.51,77021.504
2019-01-05T22:24:00.000Z,1408206.3,-177309.82,76982.975
2019-01-05T22:36:00.000Z,1408192.1,-177245.12,76944.35
2019-01-05T22:48:00.000Z,1408178.1,-177180.44,76905.82
2019-01-05T23:00:00.000Z,1408164.2,-177115.77,76867.256
2019-01-05T23:12:00.000Z,1408150.2,-177051.07,76828.666
2019-01-05T23:24:00.000Z,1408136.4,-176986.4,76790.101
2019-01-05T23:36:00.000Z,1408122.5,-176921.68,76751.476
2019-01-05T23:48:00.000Z,1408108.8,-176857.01,76712.947
2019-01-06T00:00:00.000Z,1408095,-176792.31,76674.322
2019-01-06T00:12:00.000Z,1408081.4,-176727.65,76635.757
2019-01-06T00:24:00.000Z,1408067.7,-176662.92,76597.132
2019-01-06T00:36:00.000Z,1408054.2,-176598.25,76558.603
2019-01-06T00:48:00.000Z,1408040.7,-176533.59,76520.038
2019-01-06T01:00:00.000Z,1408027.1,-176468.88,76481.448
2019-01-06T01:12:00.000Z,1408013.8,-176404.2,76442.884
2019-01-06T01:24:00.000Z,1408000.5,-176339.53,76404.354
2019-01-06T01:36:00.000Z,1407987.1,-176274.82,76365.729
2019-01-06T01:48:00.000Z,1407973.7,-176210.11,76327.139
2019-01-06T02:00:00.000Z,1407960.6,-176145.43,76288.574
2019-01-06T02:12:00.000Z,1407947.4,-176080.76,76250.01
2019-01-06T02:24:00.000Z,1407934.2,-176016.06,76211.385
2019-01-06T02:36:00.000Z,1407921.2,-175951.39,76172.82
2019-01-06T02:48:00.000Z,1407908.3,-175886.7,76134.291
2019-01-06T03:00:00.000Z,1407895.2,-175822,76095.666
2019-01-06T03:12:00.000Z,1407882.2,-175757.29,76057.076
2019-01-06T03:24:00.000Z,1407869.5,-175692.66,76018.572
2019-01-06T03:36:00.000Z,1407856.6,-175627.93,75979.982
2019-01-06T03:48:00.000Z,1407843.8,-175563.23,75941.357
2019-01-06T04:00:00.000Z,1407831.1,-175498.56,75902.827
2019-01-06T04:12:00.000Z,1407818.5,-175433.89,75864.263
2019-01-06T04:24:00.000Z,1407805.8,-175369.17,75825.638
2019-01-06T04:36:00.000Z,1407793.2,-175304.47,75787.012
2019-01-06T04:48:00.000Z,1407780.8,-175239.83,75748.544
2019-01-06T05:00:00.000Z,1407768.3,-175175.13,75709.919
2019-01-06T05:12:00.000Z,1407755.8,-175110.41,75671.293
2019-01-06T05:24:00.000Z,1407743.5,-175045.74,75632.764
2019-01-06T05:36:00.000Z,1407731.2,-174981.05,75594.2
2019-01-06T05:48:00.000Z,1407718.9,-174916.36,75555.609
2019-01-06T06:00:00.000Z,1407706.6,-174851.64,75516.984
2019-01-06T06:12:00.000Z,1407694.6,-174787.01,75478.515
2019-01-06T06:24:00.000Z,1407682.4,-174722.29,75439.89
2019-01-06T06:36:00.000Z,1407670.3,-174657.6,75401.265
2019-01-06T06:48:00.000Z,1407658.3,-174592.92,75362.701
2019-01-06T07:00:00.000Z,1407646.4,-174528.25,75324.171
2019-01-06T07:12:00.000Z,1407634.4,-174463.53,75285.546
2019-01-06T07:24:00.000Z,1407622.6,-174398.88,75247.017
2019-01-06T07:36:00.000Z,1407610.7,-174334.16,75208.392
2019-01-06T07:48:00.000Z,1407599,-174269.49,75169.862
2019-01-06T08:00:00.000Z,1407587.2,-174204.78,75131.237
2019-01-06T08:12:00.000Z,1407575.6,-174140.11,75092.673
2019-01-06T08:24:00.000Z,1407564,-174075.45,75054.143
2019-01-06T08:36:00.000Z,1407552.4,-174010.73,75015.518
2019-01-06T08:48:00.000Z,1407540.9,-173946.07,74976.954
2019-01-06T09:00:00.000Z,1407529.4,-173881.37,74938.328
2019-01-06T09:12:00.000Z,1407518,-173816.7,74899.799
2019-01-06T09:24:00.000Z,1407506.7,-173752.02,74861.234
2019-01-06T09:36:00.000Z,1407495.3,-173687.32,74822.644
2019-01-06T09:48:00.000Z,1407484.1,-173622.66,74784.08
2019-01-06T10:00:00.000Z,1407472.8,-173557.96,74745.49
2019-01-06T10:12:00.000Z,1407461.7,-173493.28,74706.925
2019-01-06T10:24:00.000Z,1407450.5,-173428.58,74668.335
2019-01-06T10:36:00.000Z,1407439.5,-173363.93,74629.771
2019-01-06T10:48:00.000Z,1407428.1,-173299.15,74591.094
2019-01-06T11:00:00.000Z,1407411.8,-173233.04,74551.946
2019-01-06T11:12:00.000Z,1407394.1,-173166.57,74512.54
2019-01-06T11:24:00.000Z,1407376.5,-173100.14,74473.195
2019-01-06T11:36:00.000Z,1407358.9,-173033.67,74433.755
2019-01-06T11:48:00.000Z,1407341.4,-172967.23,74394.41
2019-01-06T12:00:00.000Z,1407323.9,-172900.74,74354.969
2019-01-06T12:12:00.000Z,1407306.4,-172834.26,74315.564
2019-01-06T12:24:00.000Z,1407289.1,-172767.82,74276.219
2019-01-06T12:36:00.000Z,1407271.7,-172701.34,74236.814
2019-01-06T12:48:00.000Z,1407254.5,-172634.9,74197.469
2019-01-06T13:00:00.000Z,1407237.3,-172568.42,74158.028
2019-01-06T13:12:00.000Z,1407220.2,-172501.95,74118.684
2019-01-06T13:24:00.000Z,1407203,-172435.49,74079.243
2019-01-06T13:36:00.000Z,1407186,-172369.04,74039.898
2019-01-06T13:48:00.000Z,1407168.9,-172302.53,74000.458
2019-01-06T14:00:00.000Z,1407151.9,-172236.04,73961.087
2019-01-06T14:12:00.000Z,1407135.1,-172169.59,73921.742
2019-01-06T14:24:00.000Z,1407118.1,-172103.1,73882.302
2019-01-06T14:36:00.000Z,1407101.4,-172036.64,73842.957
2019-01-06T14:48:00.000Z,1407084.6,-171970.15,73803.517
2019-01-06T15:00:00.000Z,1407067.9,-171903.67,73764.172
2019-01-06T15:12:00.000Z,1407051.2,-171837.18,73724.731
2019-01-06T15:24:00.000Z,1407034.7,-171770.72,73685.386
2019-01-06T15:36:00.000Z,1407018,-171704.22,73646.016
2019-01-06T15:48:00.000Z,1407001.6,-171637.76,73606.636
2019-01-06T16:00:00.000Z,1406985.1,-171571.25,73567.231
2019-01-06T16:12:00.000Z,1406968.6,-171504.74,73527.79
2019-01-06T16:24:00.000Z,1406952.4,-171438.27,73488.445
2019-01-06T16:36:00.000Z,1406936,-171371.79,73449.005
2019-01-06T16:48:00.000Z,1406919.8,-171305.3,73409.66
2019-01-06T17:00:00.000Z,1406903.5,-171238.79,73370.254
2019-01-06T17:12:00.000Z,1406887.4,-171172.32,73330.91
2019-01-06T17:24:00.000Z,1406871.3,-171105.79,73291.504
2019-01-06T17:36:00.000Z,1406855.3,-171039.34,73252.124
2019-01-06T17:48:00.000Z,1406839.2,-170972.83,73212.719
2019-01-06T18:00:00.000Z,1406823.2,-170906.3,73173.278
2019-01-06T18:12:00.000Z,1406807.4,-170839.82,73133.934
2019-01-06T18:24:00.000Z,1406791.5,-170773.31,73094.528
2019-01-06T18:36:00.000Z,1406775.8,-170706.83,73055.183
2019-01-06T18:48:00.000Z,1406759.9,-170640.31,73015.778
2019-01-06T19:00:00.000Z,1406744.3,-170573.84,72976.398
2019-01-06T19:12:00.000Z,1406728.6,-170507.3,72936.992
2019-01-06T19:24:00.000Z,1406713.1,-170440.82,72897.648
2019-01-06T19:36:00.000Z,1406697.5,-170374.32,72858.207
2019-01-06T19:48:00.000Z,1406681.9,-170307.78,72818.802
2019-01-06T20:00:00.000Z,1406666.5,-170241.29,72779.457
2019-01-06T20:12:00.000Z,1406651.1,-170174.77,72740.051
2019-01-06T20:24:00.000Z,1406635.8,-170108.27,72700.671
2019-01-06T20:36:00.000Z,1406620.5,-170041.76,72661.266
2019-01-06T20:48:00.000Z,1406605.3,-169975.27,72621.921
2019-01-06T21:00:00.000Z,1406590.1,-169908.73,72582.481
2019-01-06T21:12:00.000Z,1406575,-169842.24,72543.136
2019-01-06T21:24:00.000Z,1406559.8,-169775.71,72503.73
2019-01-06T21:36:00.000Z,1406544.7,-169709.16,72464.325
2019-01-06T21:48:00.000Z,1406529.8,-169642.69,72424.945
2019-01-06T22:00:00.000Z,1406514.8,-169576.16,72385.54
2019-01-06T22:12:00.000Z,1406500,-169509.65,72346.195
2019-01-06T22:24:00.000Z,1406485.1,-169443.12,72306.754
2019-01-06T22:36:00.000Z,1406470.4,-169376.63,72267.409
2019-01-06T22:48:00.000Z,1406455.7,-169310.13,72228.065
2019-01-06T23:00:00.000Z,1406441,-169243.59,72188.659
2019-01-06T23:12:00.000Z,1406426.4,-169177.1,72149.279
2019-01-06T23:24:00.000Z,1406411.8,-169110.55,72109.874
2019-01-06T23:36:00.000Z,1406397.3,-169044.05,72070.529
2019-01-06T23:48:00.000Z,1406382.7,-168977.53,72031.088
2019-01-07T00:00:00.000Z,1406368.4,-168911.02,71991.744
2019-01-07T00:12:00.000Z,1406353.9,-168844.48,71952.338
2019-01-07T00:24:00.000Z,1406339.7,-168777.98,71912.993
2019-01-07T00:36:00.000Z,1406325.3,-168711.42,71873.553
2019-01-07T00:48:00.000Z,1406311.2,-168644.94,71834.208
2019-01-07T01:00:00.000Z,1406296.9,-168578.4,71794.802
2019-01-07T01:12:00.000Z,1406282.9,-168511.88,71755.423
2019-01-07T01:24:00.000Z,1406268.7,-168445.34,71716.017
2019-01-07T01:36:00.000Z,1406254.7,-168378.8,71676.577
2019-01-07T01:48:00.000Z,1406240.7,-168312.29,71637.267
2019-01-07T02:00:00.000Z,1406226.8,-168245.75,71597.826
2019-01-07T02:12:00.000Z,1406213,-168179.24,71558.482
2019-01-07T02:24:00.000Z,1406199.1,-168112.68,71519.076
2019-01-07T02:36:00.000Z,1406185.4,-168046.18,71479.696
2019-01-07T02:48:00.000Z,1406171.6,-167979.65,71440.291
2019-01-07T03:00:00.000Z,1406158,-167913.13,71400.911
2019-01-07T03:12:00.000Z,1406144.3,-167846.58,71361.505
2019-01-07T03:24:00.000Z,1406130.7,-167780.03,71322.1
2019-01-07T03:36:00.000Z,1406117.2,-167713.51,71282.755
2019-01-07T03:48:00.000Z,1406103.7,-167646.96,71243.35
2019-01-07T04:00:00.000Z,1406090.3,-167580.47,71203.97
2019-01-07T04:12:00.000Z,1406076.9,-167513.91,71164.564
2019-01-07T04:24:00.000Z,1406063.7,-167447.4,71125.184
2019-01-07T04:36:00.000Z,1406050.3,-167380.85,71085.779
2019-01-07T04:48:00.000Z,1406037.2,-167314.32,71046.434
2019-01-07T05:00:00.000Z,1406024,-167247.79,71007.029
2019-01-07T05:12:00.000Z,1406010.9,-167181.28,70967.684
2019-01-07T05:24:00.000Z,1405997.8,-167114.72,70928.243
2019-01-07T05:36:00.000Z,1405984.7,-167048.16,70888.838
2019-01-07T05:48:00.000Z,1405971.8,-166981.66,70849.458
2019-01-07T06:00:00.000Z,1405958.9,-166915.11,70810.052
2019-01-07T06:12:00.000Z,1405946.1,-166848.59,70770.708
2019-01-07T06:24:00.000Z,1405933.2,-166782.04,70731.302
2019-01-07T06:36:00.000Z,1405920.5,-166715.51,70691.957
2019-01-07T06:48:00.000Z,1405907.7,-166648.96,70652.517
2019-01-07T07:00:00.000Z,1405895.1,-166582.47,70613.172
2019-01-07T07:12:00.000Z,1405882.5,-166515.9,70573.732
2019-01-07T07:24:00.000Z,1405869.8,-166449.35,70534.326
2019-01-07T07:36:00.000Z,1405857.4,-166382.84,70494.981
2019-01-07T07:48:00.000Z,1405844.9,-166316.26,70455.576
2019-01-07T08:00:00.000Z,1405832.5,-166249.77,70416.231
2019-01-07T08:12:00.000Z,1405820.1,-166183.22,70376.79
2019-01-07T08:24:00.000Z,1405807.9,-166116.69,70337.446
2019-01-07T08:36:00.000Z,1405795.6,-166050.14,70298.005
2019-01-07T08:48:00.000Z,1405783.5,-165983.63,70258.66
2019-01-07T09:00:00.000Z,1405771.2,-165917.07,70219.255
2019-01-07T09:12:00.000Z,1405759.1,-165850.52,70179.849
2019-01-07T09:24:00.000Z,1405747.1,-165784.01,70140.504
2019-01-07T09:36:00.000Z,1405735,-165717.44,70101.064
2019-01-07T09:48:00.000Z,1405723.1,-165650.93,70061.719
2019-01-07T10:00:00.000Z,1405711.2,-165584.38,70022.279
2019-01-07T10:12:00.000Z,1405699.4,-165517.86,69982.934
2019-01-07T10:24:00.000Z,1405687.5,-165451.31,69943.528
2019-01-07T10:36:00.000Z,1405675.9,-165384.8,69904.184
2019-01-07T10:48:00.000Z,1405664.1,-165318.23,69864.778
2019-01-07T11:00:00.000Z,1405652.4,-165251.68,69825.338
2019-01-07T11:12:00.000Z,1405640.9,-165185.18,69785.993
2019-01-07T11:24:00.000Z,1405629.3,-165118.62,69746.552
2019-01-07T11:36:00.000Z,1405617.8,-165052.1,69707.207
2019-01-07T11:48:00.000Z,1405606.3,-164985.55,69667.802
2019-01-07T12:00:00.000Z,1405595,-164919.02,69628.457
2019-01-07T12:12:00.000Z,1405583.7,-164852.53,69589.112
2019-01-07T12:24:00.000Z,1405572.4,-164785.98,69549.672
2019-01-07T12:36:00.000Z,1405561.2,-164719.45,69510.327
2019-01-07T12:48:00.000Z,1405550,-164652.9,69470.886
2019-01-07T13:00:00.000Z,1405538.9,-164586.39,69431.542
2019-01-07T13:12:00.000Z,1405527.7,-164519.84,69392.136
2019-01-07T13:24:00.000Z,1405516.8,-164453.33,69352.756
2019-01-07T13:36:00.000Z,1405505.7,-164386.78,69313.386
2019-01-07T13:48:00.000Z,1405494.8,-164320.26,69274.006
2019-01-07T14:00:00.000Z,1405483.9,-164253.71,69234.601
2019-01-07T14:12:00.000Z,1405473.1,-164187.22,69195.221
2019-01-07T14:24:00.000Z,1405462.3,-164120.65,69155.815
2019-01-07T14:36:00.000Z,1405451.6,-164054.14,69116.47
2019-01-07T14:48:00.000Z,1405440.9,-163987.6,69077.03
2019-01-07T15:00:00.000Z,1405430.2,-163921.03,69037.659
2019-01-07T15:12:00.000Z,1405419.7,-163854.54,68998.28
2019-01-07T15:24:00.000Z,1405409.1,-163788,68958.874
2019-01-07T15:36:00.000Z,1405398.7,-163721.48,68919.494
2019-01-07T15:48:00.000Z,1405385.1,-163654.24,68879.715
2019-01-07T16:00:00.000Z,1405370.3,-163586.72,68839.765
2019-01-07T16:12:00.000Z,1405355.7,-163519.25,68799.876
2019-01-07T16:24:00.000Z,1405341.2,-163451.76,68759.952
2019-01-07T16:36:00.000Z,1405326.6,-163384.25,68719.967
2019-01-07T16:48:00.000Z,1405312,-163316.71,68680.017
2019-01-07T17:00:00.000Z,1405296.7,-163249.04,68640.009
2019-01-07T17:12:00.000Z,1405278.9,-163180.96,68599.73
2019-01-07T17:24:00.000Z,1405261.1,-163112.85,68559.45
2019-01-07T17:36:00.000Z,1405243.3,-163044.7,68519.11
