EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,PROTON_DENSITY_n/cc,X_(S/C)__GSE_Re,Y_(S/C)__GSE_Re,Z_(S/C)__GSE_Re
2019-01-01T06:42:00.000Z,4.57,222.01,-32.98,15.26
2019-01-01T06:43:00.000Z,4.53,222.01,-32.98,15.26
2019-01-01T06:44:00.000Z,4.69,222.01,-32.98,15.26
2019-01-01T06:45:00.000Z,4.56,222.01,-32.98,15.26
2019-01-01T06:46:00.000Z,4.74,222.01,-32.98,15.26
2019-01-01T06:47:00.000Z,4.64,222.01,-32.98,15.26
2019-01-01T06:48:00.000Z,4.64,222.01,-32.98,15.26
2019-01-01T06:49:00.000Z,4.51,222.01,-32.98,15.25
2019-01-01T06:50:00.000Z,4.44,222.01,-32.98,15.25
2019-01-01T06:51:00.000Z,4.35,222.01,-32.98,15.25
2019-01-01T06:52:00.000Z,4.78,222.01,-32.97,15.25
2019-01-01T06:53:00.000Z,4.68,222.01,-32.97,15.25
2019-01-01T06:54:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T06:55:00.000Z,4.58,222.01,-32.97,15.25
2019-01-01T06:56:00.000Z,4.6,222.01,-32.97,15.25
2019-01-01T06:57:00.000Z,4.6,222.01,-32.97,15.25
2019-01-01T06:58:00.000Z,4.26,222.01,-32.97,15.25
2019-01-01T06:59:00.000Z,4.71,222.01,-32.97,15.25
2019-01-01T07:00:00.000Z,4.41,222.01,-32.97,15.25
2019-01-01T07:01:00.000Z,4.47,222.01,-32.97,15.25
2019-01-01T07:02:00.000Z,4.38,222.01,-32.97,15.25
2019-01-01T07:03:00.000Z,4.12,222.01,-32.97,15.25
2019-01-01T07:04:00.000Z,4.04,222.01,-32.97,15.25
2019-01-01T07:05:00.000Z,4.63,222.01,-32.97,15.25
2019-01-01T07:06:00.000Z,4.42,222.01,-32.97,15.25
2019-01-01T07:07:00.000Z,4.24,222.01,-32.97,15.25
2019-01-01T07:08:00.000Z,4.47,222.01,-32.97,15.25
2019-01-01T07:09:00.000Z,4.22,222.01,-32.97,15.25
2019-01-01T07:10:00.000Z,4.66,222.01,-32.97,15.25
2019-01-01T07:11:00.000Z,4.48,222.01,-32.96,15.25
2019-01-01T07:12:00.000Z,4.38,222.01,-32.96,15.25
2019-01-01T07:13:00.000Z,4.22,222.01,-32.96,15.25
2019-01-01T07:14:00.000Z,4.13,222.01,-32.96,15.25
2019-01-01T07:15:00.000Z,4.24,222.01,-32.96,15.24
2019-01-01T07:16:00.000Z,4.32,222.01,-32.96,15.24
2019-01-01T07:17:00.000Z,4.53,222.01,-32.96,15.24
2019-01-01T07:18:00.000Z,4.53,222.01,-32.96,15.24
2019-01-01T07:19:00.000Z,4.3,222.01,-32.96,15.24
2019-01-01T07:20:00.000Z,4.35,222.01,-32.96,15.24
2019-01-01T07:21:00.000Z,4.69,222.01,-32.96,15.24
2019-01-01T07:22:00.000Z,4.7,222.01,-32.96,15.24
2019-01-01T07:23:00.000Z,4.82,222.01,-32.96,15.24
2019-01-01T07:24:00.000Z,4.69,222.01,-32.96,15.24
2019-01-01T07:25:00.000Z,5.08,222.01,-32.96,15.24
2019-01-01T07:26:00.000Z,5.04,222.01,-32.95,15.24
2019-01-01T07:27:00.000Z,4.87,222.01,-32.95,15.24
2019-01-01T07:28:00.000Z,4.96,222.01,-32.95,15.24
2019-01-01T07:29:00.000Z,5.19,222.01,-32.95,15.24
2019-01-01T07:30:00.000Z,4.72,222,-32.95,15.24
2019-01-01T07:31:00.000Z,4.72,222,-32.95,15.24
2019-01-01T07:32:00.000Z,4.16,222,-32.95,15.24
2019-01-01T07:33:00.000Z,4.35,222,-32.95,15.24
2019-01-01T07:34:00.000Z,4.47,222,-32.95,15.24
2019-01-01T07:35:00.000Z,4.44,222,-32.95,15.24
2019-01-01T07:36:00.000Z,4.32,222,-32.95,15.24
2019-01-01T07:37:00.000Z,4.32,222,-32.95,15.24
2019-01-01T07:38:00.000Z,4.66,222,-32.95,15.24
2019-01-01T07:39:00.000Z,4.65,222,-32.95,15.24
2019-01-01T07:40:00.000Z,4.53,222,-32.95,15.24
2019-01-01T07:41:00.000Z,4.6,222,-32.95,15.23
2019-01-01T07:42:00.000Z,4.54,222,-32.95,15.23
2019-01-01T07:43:00.000Z,4.32,222,-32.95,15.23
2019-01-01T07:44:00.000Z,4.22,222,-32.95,15.23
2019-01-01T07:45:00.000Z,4.23,222,-32.95,15.23
2019-01-01T07:46:00.000Z,4.48,222,-32.94,15.23
2019-01-01T07:47:00.000Z,4.68,222,-32.94,15.23
2019-01-01T07:48:00.000Z,4.53,222,-32.94,15.23
2019-01-01T07:49:00.000Z,4.44,222,-32.94,15.23
2019-01-01T07:50:00.000Z,4.12,222,-32.94,15.23
2019-01-01T07:51:00.000Z,3.91,222,-32.94,15.23
2019-01-01T07:52:00.000Z,3.91,222,-32.94,15.23
2019-01-01T07:53:00.000Z,4.09,222,-32.94,15.23
2019-01-01T07:54:00.000Z,4.09,222,-32.94,15.23
2019-01-01T07:55:00.000Z,4.34,222,-32.94,15.23
2019-01-01T07:56:00.000Z,4.36,222,-32.94,15.23
2019-01-01T07:57:00.000Z,4.6,222,-32.94,15.23
2019-01-01T07:58:00.000Z,4.84,222,-32.94,15.23
2019-01-01T07:59:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T08:00:00.000Z,4.69,222,-32.93,15.23
2019-01-01T08:01:00.000Z,4.88,222,-32.94,15.23
2019-01-01T08:02:00.000Z,4.63,222,-32.93,15.23
2019-01-01T08:03:00.000Z,4.84,222,-32.93,15.23
2019-01-01T08:04:00.000Z,4.71,222,-32.93,15.22
2019-01-01T08:05:00.000Z,4.7,222,-32.93,15.22
2019-01-01T08:06:00.000Z,5.25,222,-32.93,15.22
2019-01-01T08:07:00.000Z,5.02,222,-32.93,15.22
2019-01-01T08:08:00.000Z,5.18,222,-32.93,15.22
2019-01-01T08:09:00.000Z,5.4,222,-32.93,15.22
2019-01-01T08:10:00.000Z,5.34,222,-32.93,15.22
2019-01-01T08:11:00.000Z,5.08,222,-32.93,15.22
2019-01-01T08:12:00.000Z,5.1,222,-32.93,15.22
2019-01-01T08:13:00.000Z,5.14,222,-32.93,15.22
2019-01-01T08:14:00.000Z,5.48,222,-32.92,15.22
2019-01-01T08:15:00.000Z,5.61,222,-32.92,15.22
2019-01-01T08:16:00.000Z,5.24,222,-32.92,15.22
2019-01-01T08:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T08:18:00.000Z,5.02,222,-32.92,15.22
2019-01-01T08:19:00.000Z,5.28,222,-32.92,15.22
2019-01-01T08:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T08:21:00.000Z,4.95,222,-32.92,15.22
2019-01-01T08:22:00.000Z,5,222,-32.92,15.22
2019-01-01T08:23:00.000Z,4.71,222,-32.92,15.22
2019-01-01T08:24:00.000Z,4.64,222,-32.92,15.22
2019-01-01T08:25:00.000Z,5.22,222,-32.92,15.21
2019-01-01T08:26:00.000Z,5.39,222,-32.92,15.21
2019-01-01T08:27:00.000Z,5.05,222,-32.92,15.21
2019-01-01T08:28:00.000Z,5.13,222,-32.91,15.21
2019-01-01T08:29:00.000Z,5.85,222,-32.91,15.21
2019-01-01T08:30:00.000Z,5.32,222,-32.91,15.21
2019-01-01T08:31:00.000Z,5.75,222,-32.91,15.21
2019-01-01T08:32:00.000Z,5.71,222,-32.91,15.21
2019-01-01T08:33:00.000Z,5.77,222,-32.91,15.21
2019-01-01T08:34:00.000Z,5.89,222,-32.91,15.21
2019-01-01T08:35:00.000Z,5.57,222,-32.91,15.21
2019-01-01T08:36:00.000Z,5.4,222,-32.91,15.21
2019-01-01T08:37:00.000Z,5.19,222,-32.91,15.21
2019-01-01T08:38:00.000Z,5.19,222,-32.91,15.21
2019-01-01T08:39:00.000Z,4.74,222,-32.91,15.21
2019-01-01T08:40:00.000Z,4.64,222,-32.91,15.21
2019-01-01T08:41:00.000Z,4.54,222,-32.9,15.21
2019-01-01T08:42:00.000Z,5.11,222,-32.9,15.21
2019-01-01T08:43:00.000Z,5.52,222,-32.9,15.21
2019-01-01T08:44:00.000Z,4.6,222,-32.9,15.21
2019-01-01T08:45:00.000Z,4.95,222,-32.9,15.2
2019-01-01T08:46:00.000Z,4.93,222,-32.9,15.2
2019-01-01T08:47:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T08:48:00.000Z,4.96,222,-32.9,15.2
2019-01-01T08:49:00.000Z,4.95,222,-32.9,15.2
2019-01-01T08:50:00.000Z,5.11,222,-32.9,15.2
2019-01-01T08:51:00.000Z,4.74,222,-32.9,15.2
2019-01-01T08:52:00.000Z,4.74,222,-32.9,15.2
2019-01-01T08:53:00.000Z,5.07,222,-32.89,15.2
2019-01-01T08:54:00.000Z,5.01,222,-32.9,15.2
2019-01-01T08:55:00.000Z,4.86,222,-32.89,15.2
2019-01-01T08:56:00.000Z,5.02,222,-32.89,15.2
2019-01-01T08:57:00.000Z,4.92,222,-32.89,15.2
2019-01-01T08:58:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T08:59:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:00:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:02:00.000Z,5.52,222,-32.89,15.2
2019-01-01T09:03:00.000Z,5.52,222,-32.89,15.2
2019-01-01T09:04:00.000Z,5.06,222,-32.89,15.2
2019-01-01T09:05:00.000Z,5.06,222,-32.89,15.2
2019-01-01T09:06:00.000Z,5.23,222,-32.89,15.2
2019-01-01T09:07:00.000Z,5.19,222,-32.89,15.2
2019-01-01T09:08:00.000Z,5.16,222,-32.89,15.2
2019-01-01T09:09:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:10:00.000Z,5.13,222,-32.89,15.19
2019-01-01T09:11:00.000Z,5.17,222,-32.89,15.19
2019-01-01T09:12:00.000Z,5.2,222,-32.89,15.19
2019-01-01T09:13:00.000Z,4.48,222,-32.88,15.19
2019-01-01T09:14:00.000Z,4.83,222,-32.88,15.19
2019-01-01T09:15:00.000Z,4.84,222,-32.88,15.19
2019-01-01T09:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:17:00.000Z,4.86,222,-32.88,15.19
2019-01-01T09:18:00.000Z,4.86,222,-32.88,15.19
2019-01-01T09:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:20:00.000Z,4.74,222,-32.88,15.19
2019-01-01T09:21:00.000Z,4.74,222,-32.88,15.19
2019-01-01T09:22:00.000Z,5.55,222,-32.88,15.19
2019-01-01T09:23:00.000Z,5.55,222,-32.88,15.19
2019-01-01T09:24:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:25:00.000Z,5.05,222,-32.88,15.19
2019-01-01T09:26:00.000Z,5.05,222,-32.88,15.19
2019-01-01T09:27:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:28:00.000Z,5.04,222,-32.88,15.19
2019-01-01T09:29:00.000Z,5.04,222,-32.88,15.19
2019-01-01T09:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T09:31:00.000Z,4.98,222,-32.88,15.19
2019-01-01T09:32:00.000Z,4.98,222,-32.88,15.19
2019-01-01T09:33:00.000Z,4.89,222,-32.88,15.19
2019-01-01T09:34:00.000Z,5.13,222,-32.87,15.19
2019-01-01T09:35:00.000Z,5.17,222,-32.87,15.19
2019-01-01T09:36:00.000Z,5.07,222,-32.87,15.19
2019-01-01T09:37:00.000Z,5.47,222,-32.87,15.19
2019-01-01T09:38:00.000Z,4.47,221.98,-32.87,15.18
2019-01-01T09:39:00.000Z,4.44,221.98,-32.87,15.18
2019-01-01T09:40:00.000Z,4.38,221.98,-32.87,15.18
2019-01-01T09:41:00.000Z,4.42,221.98,-32.87,15.18
2019-01-01T09:42:00.000Z,4.39,221.98,-32.87,15.18
2019-01-01T09:43:00.000Z,4.17,221.98,-32.87,15.18
2019-01-01T09:44:00.000Z,4.36,221.98,-32.87,15.18
2019-01-01T09:45:00.000Z,4.38,221.98,-32.87,15.18
2019-01-01T09:46:00.000Z,4.52,221.98,-32.87,15.18
2019-01-01T09:47:00.000Z,4.13,221.98,-32.86,15.18
2019-01-01T09:48:00.000Z,4.22,221.98,-32.86,15.18
2019-01-01T09:49:00.000Z,4.3,221.98,-32.86,15.18
2019-01-01T09:50:00.000Z,3.95,221.98,-32.86,15.18
2019-01-01T09:51:00.000Z,4.42,221.98,-32.86,15.18
2019-01-01T09:52:00.000Z,4.24,221.98,-32.86,15.18
2019-01-01T09:53:00.000Z,4.24,221.98,-32.86,15.18
2019-01-01T09:54:00.000Z,4.1,221.98,-32.86,15.18
2019-01-01T09:55:00.000Z,4.1,221.98,-32.86,15.18
2019-01-01T09:56:00.000Z,4.41,221.98,-32.86,15.18
2019-01-01T09:57:00.000Z,4.21,221.98,-32.86,15.18
2019-01-01T09:58:00.000Z,4.21,221.98,-32.86,15.18
2019-01-01T09:59:00.000Z,4.32,221.98,-32.86,15.18
2019-01-01T10:00:00.000Z,4.69,221.98,-32.86,15.18
2019-01-01T10:01:00.000Z,4.69,221.98,-32.86,15.18
2019-01-01T10:02:00.000Z,4.32,221.98,-32.86,15.18
2019-01-01T10:03:00.000Z,4.39,221.98,-32.86,15.18
2019-01-01T10:04:00.000Z,4.42,221.98,-32.86,15.18
2019-01-01T10:05:00.000Z,4.4,221.98,-32.86,15.17
2019-01-01T10:06:00.000Z,4.4,221.98,-32.86,15.17
2019-01-01T10:07:00.000Z,4.32,221.98,-32.85,15.17
2019-01-01T10:08:00.000Z,4.32,221.98,-32.85,15.17
2019-01-01T10:09:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:11:00.000Z,4.28,221.98,-32.85,15.17
2019-01-01T10:12:00.000Z,4.28,221.98,-32.85,15.17
2019-01-01T10:13:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:14:00.000Z,4.33,221.98,-32.85,15.17
2019-01-01T10:15:00.000Z,4.33,221.98,-32.85,15.17
2019-01-01T10:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:18:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:21:00.000Z,4.35,221.98,-32.85,15.17
2019-01-01T10:22:00.000Z,4.35,221.98,-32.85,15.17
2019-01-01T10:23:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:24:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:25:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:26:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:27:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:34:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:36:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:37:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:40:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:44:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:46:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:47:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:50:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:51:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:52:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:53:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:54:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:55:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:56:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:57:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:58:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T10:59:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:00:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:03:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:04:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:05:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:06:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:07:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:08:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:09:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:11:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T11:12:00.000Z,4.06,221.98,-32.81,15.14
2019-01-01T11:13:00.000Z,4.44,221.98,-32.81,15.14
2019-01-01T11:14:00.000Z,4.24,221.98,-32.81,15.14
2019-01-01T11:15:00.000Z,3.8,221.98,-32.81,15.14
2019-01-01T11:16:00.000Z,3.73,221.98,-32.81,15.14
2019-01-01T11:17:00.000Z,4.09,221.98,-32.8,15.14
2019-01-01T11:18:00.000Z,3.68,221.98,-32.8,15.14
2019-01-01T11:19:00.000Z,3.87,221.98,-32.8,15.14
2019-01-01T11:20:00.000Z,3.74,221.98,-32.8,15.14
2019-01-01T11:21:00.000Z,3.83,221.98,-32.8,15.14
2019-01-01T11:22:00.000Z,3.62,221.98,-32.8,15.14
2019-01-01T11:23:00.000Z,3.59,221.98,-32.8,15.14
2019-01-01T11:24:00.000Z,3.61,221.98,-32.8,15.14
2019-01-01T11:25:00.000Z,3.85,221.98,-32.8,15.14
2019-01-01T11:26:00.000Z,3.61,221.98,-32.8,15.14
2019-01-01T11:27:00.000Z,3.64,221.98,-32.8,15.14
2019-01-01T11:28:00.000Z,3.79,221.98,-32.8,15.14
2019-01-01T11:29:00.000Z,3.8,221.98,-32.8,15.14
2019-01-01T11:30:00.000Z,3.7,221.98,-32.8,15.14
2019-01-01T11:31:00.000Z,3.99,221.98,-32.79,15.13
2019-01-01T11:32:00.000Z,3.92,221.98,-32.79,15.13
2019-01-01T11:33:00.000Z,3.63,221.98,-32.79,15.13
2019-01-01T11:34:00.000Z,3.68,221.98,-32.79,15.13
2019-01-01T11:35:00.000Z,3.59,221.98,-32.79,15.13
2019-01-01T11:36:00.000Z,3.62,221.98,-32.79,15.13
2019-01-01T11:37:00.000Z,3.49,221.98,-32.79,15.13
2019-01-01T11:38:00.000Z,3.49,221.98,-32.79,15.13
2019-01-01T11:39:00.000Z,3.57,221.98,-32.79,15.13
2019-01-01T11:40:00.000Z,4.07,221.98,-32.79,15.13
2019-01-01T11:41:00.000Z,3.99,221.98,-32.79,15.13
2019-01-01T11:42:00.000Z,3.89,221.98,-32.79,15.13
2019-01-01T11:43:00.000Z,3.97,221.97,-32.79,15.13
2019-01-01T11:44:00.000Z,3.67,221.97,-32.79,15.13
2019-01-01T11:45:00.000Z,3.41,221.97,-32.79,15.13
2019-01-01T11:46:00.000Z,3.64,221.97,-32.79,15.13
2019-01-01T11:47:00.000Z,3.52,221.97,-32.79,15.13
2019-01-01T11:48:00.000Z,3.56,221.97,-32.79,15.13
2019-01-01T11:49:00.000Z,3.39,221.97,-32.79,15.13
2019-01-01T11:50:00.000Z,3.39,221.97,-32.79,15.13
2019-01-01T11:51:00.000Z,3.57,221.97,-32.78,15.13
2019-01-01T11:52:00.000Z,3.44,221.97,-32.78,15.13
2019-01-01T11:53:00.000Z,3.39,221.97,-32.78,15.13
2019-01-01T11:54:00.000Z,3.56,221.97,-32.78,15.13
2019-01-01T11:55:00.000Z,3.74,221.97,-32.78,15.13
2019-01-01T11:56:00.000Z,3.67,221.97,-32.78,15.13
2019-01-01T11:57:00.000Z,3.47,221.97,-32.78,15.12
2019-01-01T11:58:00.000Z,3.59,221.97,-32.78,15.12
2019-01-01T11:59:00.000Z,3.79,221.97,-32.78,15.12
2019-01-01T12:00:00.000Z,3.81,221.97,-32.78,15.12
2019-01-01T12:01:00.000Z,3.69,221.97,-32.78,15.12
2019-01-01T12:02:00.000Z,3.69,221.97,-32.78,15.12
2019-01-01T12:03:00.000Z,3.68,221.97,-32.78,15.12
2019-01-01T12:04:00.000Z,3.94,221.97,-32.78,15.12
2019-01-01T12:05:00.000Z,3.94,221.97,-32.78,15.12
2019-01-01T12:06:00.000Z,4,221.97,-32.78,15.12
2019-01-01T12:07:00.000Z,4.11,221.97,-32.78,15.12
2019-01-01T12:08:00.000Z,4.22,221.97,-32.77,15.12
2019-01-01T12:09:00.000Z,4.22,221.97,-32.77,15.12
2019-01-01T12:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:11:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:12:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:13:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:14:00.000Z,4.05,221.97,-32.77,15.12
2019-01-01T12:15:00.000Z,4.05,221.97,-32.77,15.12
2019-01-01T12:16:00.000Z,4.01,221.97,-32.77,15.12
2019-01-01T12:17:00.000Z,4.05,221.97,-32.77,15.12
2019-01-01T12:18:00.000Z,4.39,221.97,-32.77,15.12
2019-01-01T12:19:00.000Z,4.32,221.97,-32.77,15.12
2019-01-01T12:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:21:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:22:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:23:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:24:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:25:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:26:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:27:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:34:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:36:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:37:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:40:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:44:00.000Z,3.32,221.97,-32.74,15.1
2019-01-01T12:45:00.000Z,3.32,221.97,-32.74,15.1
2019-01-01T12:46:00.000Z,3.21,221.97,-32.74,15.1
2019-01-01T12:47:00.000Z,3.21,221.97,-32.74,15.1
2019-01-01T12:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:50:00.000Z,3.26,221.97,-32.74,15.1
2019-01-01T12:51:00.000Z,3.26,221.97,-32.74,15.1
2019-01-01T12:52:00.000Z,3.39,221.97,-32.73,15.09
2019-01-01T12:53:00.000Z,3.32,221.97,-32.73,15.09
2019-01-01T12:54:00.000Z,3.34,221.97,-32.74,15.1
2019-01-01T12:55:00.000Z,3.35,221.97,-32.73,15.09
2019-01-01T12:56:00.000Z,3.4,221.97,-32.73,15.09
2019-01-01T12:57:00.000Z,3.35,221.97,-32.73,15.1
2019-01-01T12:58:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T12:59:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:00:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:03:00.000Z,3.04,221.97,-32.73,15.09
2019-01-01T13:04:00.000Z,3.04,221.97,-32.73,15.09
2019-01-01T13:05:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:06:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:07:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:08:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:09:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:10:00.000Z,3.14,221.97,-32.73,15.09
2019-01-01T13:11:00.000Z,3.14,221.97,-32.73,15.09
2019-01-01T13:12:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:13:00.000Z,3.39,221.97,-32.72,15.09
2019-01-01T13:14:00.000Z,3.39,221.97,-32.72,15.09
2019-01-01T13:15:00.000Z,3.44,221.97,-32.72,15.09
2019-01-01T13:16:00.000Z,3.35,221.97,-32.73,15.09
2019-01-01T13:17:00.000Z,3.07,221.97,-32.72,15.09
2019-01-01T13:18:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-01T13:19:00.000Z,3.15,221.97,-32.72,15.08
2019-01-01T13:20:00.000Z,3.11,221.97,-32.72,15.08
2019-01-01T13:21:00.000Z,3.26,221.97,-32.72,15.08
2019-01-01T13:22:00.000Z,3.22,221.97,-32.72,15.08
2019-01-01T13:23:00.000Z,3.19,221.97,-32.72,15.09
2019-01-01T13:24:00.000Z,3.02,221.97,-32.72,15.09
2019-01-01T13:25:00.000Z,2.9,221.97,-32.72,15.08
2019-01-01T13:26:00.000Z,2.74,221.97,-32.71,15.08
2019-01-01T13:27:00.000Z,2.96,221.97,-32.71,15.08
2019-01-01T13:28:00.000Z,2.92,221.97,-32.73,15.09
2019-01-01T13:29:00.000Z,2.81,221.97,-32.72,15.08
2019-01-01T13:30:00.000Z,2.91,221.97,-32.71,15.08
